,regionSeg1,productSeg2,regionSeg2,regionSeg3,productSeg3,yearweek,year,week,qty,map_price,ir,pmap,pmap10,pro_percent
135255,A01,PG01,SALESID0001,SITEID0001,ITEM0109,201609,2016,9,5,649.0,95.0,554.0,499.0,0.231124807
135423,A01,PG01,SALESID0001,SITEID0001,ITEM0110,201609,2016,9,75,699.0,145.0,554.0,499.0,0.286123033
135564,A01,PG01,SALESID0001,SITEID0001,ITEM0111,201609,2016,9,8,649.0,95.0,554.0,499.0,0.231124807
135755,A01,PG01,SALESID0001,SITEID0001,ITEM0115,201609,2016,9,1,1599.0,156.0,1443.0,1299.0,0.187617261
135232,A01,PG01,SALESID0001,SITEID0002,ITEM0109,201609,2016,9,11,649.0,95.0,554.0,499.0,0.231124807
135396,A01,PG01,SALESID0001,SITEID0002,ITEM0110,201609,2016,9,82,699.0,145.0,554.0,499.0,0.286123033
135540,A01,PG01,SALESID0001,SITEID0002,ITEM0111,201609,2016,9,4,649.0,95.0,554.0,499.0,0.231124807
135207,A01,PG01,SALESID0001,SITEID0003,ITEM0109,201609,2016,9,9,649.0,95.0,554.0,499.0,0.231124807
135369,A01,PG01,SALESID0001,SITEID0003,ITEM0110,201609,2016,9,103,699.0,145.0,554.0,499.0,0.286123033
135520,A01,PG01,SALESID0001,SITEID0003,ITEM0111,201609,2016,9,4,649.0,95.0,554.0,499.0,0.231124807
135181,A01,PG01,SALESID0001,SITEID0004,ITEM0109,201609,2016,9,11,649.0,95.0,554.0,499.0,0.231124807
135342,A01,PG01,SALESID0001,SITEID0004,ITEM0110,201609,2016,9,114,699.0,145.0,554.0,499.0,0.286123033
135495,A01,PG01,SALESID0001,SITEID0004,ITEM0111,201609,2016,9,10,649.0,95.0,554.0,499.0,0.231124807
135727,A01,PG01,SALESID0001,SITEID0004,ITEM0115,201609,2016,9,2,1599.0,156.0,1443.0,1299.0,0.187617261
135160,A01,PG01,SALESID0001,SITEID0005,ITEM0109,201609,2016,9,8,649.0,95.0,554.0,499.0,0.231124807
135315,A01,PG01,SALESID0001,SITEID0005,ITEM0110,201609,2016,9,49,699.0,145.0,554.0,499.0,0.286123033
135471,A01,PG01,SALESID0001,SITEID0005,ITEM0111,201609,2016,9,7,649.0,95.0,554.0,499.0,0.231124807
135712,A01,PG01,SALESID0001,SITEID0005,ITEM0115,201609,2016,9,2,1599.0,156.0,1443.0,1299.0,0.187617261
135142,A01,PG01,SALESID0001,SITEID0006,ITEM0109,201609,2016,9,1,649.0,95.0,554.0,499.0,0.231124807
135288,A01,PG01,SALESID0001,SITEID0006,ITEM0110,201609,2016,9,38,699.0,145.0,554.0,499.0,0.286123033
135451,A01,PG01,SALESID0001,SITEID0006,ITEM0111,201609,2016,9,2,649.0,95.0,554.0,499.0,0.231124807
135276,A01,PG01,SALESID0001,SITEID0007,ITEM0110,201609,2016,9,2,699.0,145.0,554.0,499.0,0.286123033
135256,A01,PG01,SALESID0001,SITEID0001,ITEM0109,201610,2016,10,2,649.0,95.0,554.0,499.0,0.231124807
135424,A01,PG01,SALESID0001,SITEID0001,ITEM0110,201610,2016,10,55,699.0,145.0,554.0,499.0,0.286123033
135565,A01,PG01,SALESID0001,SITEID0001,ITEM0111,201610,2016,10,7,649.0,95.0,554.0,499.0,0.231124807
136066,A01,PG01,SALESID0001,SITEID0001,ITEM0117,201610,2016,10,60,599.0,45.0,554.0,499.0,0.166944908
133857,A01,PG01,SALESID0001,SITEID0001,ITEM0119,201610,2016,10,11,1099.0,156.0,943.0,849.0,0.227479527
134010,A01,PG01,SALESID0001,SITEID0001,ITEM0120,201610,2016,10,5,999.0,167.0,832.0,749.0,0.25025025
135233,A01,PG01,SALESID0001,SITEID0002,ITEM0109,201610,2016,10,3,649.0,95.0,554.0,499.0,0.231124807
135397,A01,PG01,SALESID0001,SITEID0002,ITEM0110,201610,2016,10,54,699.0,145.0,554.0,499.0,0.286123033
135541,A01,PG01,SALESID0001,SITEID0002,ITEM0111,201610,2016,10,2,649.0,95.0,554.0,499.0,0.231124807
136039,A01,PG01,SALESID0001,SITEID0002,ITEM0117,201610,2016,10,29,599.0,45.0,554.0,499.0,0.166944908
133830,A01,PG01,SALESID0001,SITEID0002,ITEM0119,201610,2016,10,12,1099.0,156.0,943.0,849.0,0.227479527
133984,A01,PG01,SALESID0001,SITEID0002,ITEM0120,201610,2016,10,1,999.0,167.0,832.0,749.0,0.25025025
135208,A01,PG01,SALESID0001,SITEID0003,ITEM0109,201610,2016,10,7,649.0,95.0,554.0,499.0,0.231124807
135370,A01,PG01,SALESID0001,SITEID0003,ITEM0110,201610,2016,10,30,699.0,145.0,554.0,499.0,0.286123033
135521,A01,PG01,SALESID0001,SITEID0003,ITEM0111,201610,2016,10,1,649.0,95.0,554.0,499.0,0.231124807
136012,A01,PG01,SALESID0001,SITEID0003,ITEM0117,201610,2016,10,53,599.0,45.0,554.0,499.0,0.166944908
133803,A01,PG01,SALESID0001,SITEID0003,ITEM0119,201610,2016,10,10,1099.0,156.0,943.0,849.0,0.227479527
133959,A01,PG01,SALESID0001,SITEID0003,ITEM0120,201610,2016,10,2,999.0,167.0,832.0,749.0,0.25025025
135182,A01,PG01,SALESID0001,SITEID0004,ITEM0109,201610,2016,10,4,649.0,95.0,554.0,499.0,0.231124807
135343,A01,PG01,SALESID0001,SITEID0004,ITEM0110,201610,2016,10,56,699.0,145.0,554.0,499.0,0.286123033
135496,A01,PG01,SALESID0001,SITEID0004,ITEM0111,201610,2016,10,6,649.0,95.0,554.0,499.0,0.231124807
135985,A01,PG01,SALESID0001,SITEID0004,ITEM0117,201610,2016,10,75,599.0,45.0,554.0,499.0,0.166944908
133776,A01,PG01,SALESID0001,SITEID0004,ITEM0119,201610,2016,10,20,1099.0,156.0,943.0,849.0,0.227479527
133933,A01,PG01,SALESID0001,SITEID0004,ITEM0120,201610,2016,10,6,999.0,167.0,832.0,749.0,0.25025025
135161,A01,PG01,SALESID0001,SITEID0005,ITEM0109,201610,2016,10,3,649.0,95.0,554.0,499.0,0.231124807
135316,A01,PG01,SALESID0001,SITEID0005,ITEM0110,201610,2016,10,42,699.0,145.0,554.0,499.0,0.286123033
135472,A01,PG01,SALESID0001,SITEID0005,ITEM0111,201610,2016,10,3,649.0,95.0,554.0,499.0,0.231124807
135958,A01,PG01,SALESID0001,SITEID0005,ITEM0117,201610,2016,10,65,599.0,45.0,554.0,499.0,0.166944908
